Date,Study,Semester,Program
10/20/2022,1,F22,BAPG
5/11/2022,0.5,S22,BAPG
5/12/2022,0.4,S22,BAPG
5/13/2022,0,S22,BAPG
5/14/2022,0,S22,BAPG
5/15/2022,0.8,S22,BAPG
5/16/2022,4,S22,BAPG
5/17/2022,2,S22,BAPG
5/18/2022,1.6,S22,BAPG
5/20/2022,1,S22,BAPG
5/21/2022,1.5,S22,BAPG
5/23/2022,1.5,S22,BAPG
5/24/2022,2,S22,BAPG
5/25/2022,3,S22,BAPG
5/26/2022,1,S22,BAPG
5/27/2022,0.8,S22,BAPG
5/28/2022,0,S22,BAPG
5/29/2022,2,S22,BAPG
5/30/2022,1.6,S22,BAPG
5/31/2022,1,S22,BAPG
6/1/2022,0.5,S22,BAPG
6/2/2022,0.4,S22,BAPG
6/3/2022,1.5,S22,BAPG
6/4/2022,1,S22,BAPG
6/5/2022,0.5,S22,BAPG
6/6/2022,0.4,S22,BAPG
6/7/2022,2,S22,BAPG
6/8/2022,2,S22,BAPG
6/9/2022,4.5,S22,BAPG
6/10/2022,3,S22,BAPG
6/11/2022,2,S22,BAPG
6/12/2022,1,S22,BAPG
6/13/2022,1,S22,BAPG
6/14/2022,1,S22,BAPG
6/15/2022,2.5,S22,BAPG
6/19/2022,3,S22,BAPG
6/20/2022,3.2,S22,BAPG
6/21/2022,1.5,S22,BAPG
6/22/2022,1.75,S22,BAPG
6/26/2022,2.5,S22,BAPG
6/27/2022,1,S22,BAPG
6/28/2022,1,S22,BAPG
6/29/2022,2,S22,BAPG
6/30/2022,2,S22,BAPG
7/3/2022,3,S22,BAPG
7/4/2022,1,S22,BAPG
7/5/2022,1.5,S22,BAPG
7/6/2022,1.75,S22,BAPG
7/7/2022,2.5,S22,BAPG
7/10/2022,1,S22,BAPG
7/11/2022,1,S22,BAPG
7/12/2022,2,S22,BAPG
7/13/2022,1,S22,BAPG
7/14/2022,1,S22,BAPG
7/17/2022,2,S22,BAPG
7/18/2022,2,S22,BAPG
7/19/2022,3,S22,BAPG
7/20/2022,1,S22,BAPG
7/24/2022,3,S22,BAPG
7/25/2022,1.75,S22,BAPG
7/26/2022,2.5,S22,BAPG
7/27/2022,4,S22,BAPG
7/28/2022,2,S22,BAPG
8/1/2022,4,S22,BAPG
8/2/2022,6,S22,BAPG
8/3/2022,7,S22,BAPG
8/4/2022,5,S22,BAPG
8/8/2022,4.5,S22,BAPG
8/9/2022,4,S22,BAPG
8/10/2022,5.5,S22,BAPG
8/11/2022,6,S22,BAPG
8/15/2022,8,S22,BAPG
8/16/2022,5,S22,BAPG
8/17/2022,5.5,S22,BAPG
9/7/2022,2,F22,BAPG
9/8/2022,2,F22,BAPG
9/11/2022,2,F22,BAPG
9/12/2022,2,F22,BAPG
9/13/2022,2,F22,BAPG
9/14/2022,2,F22,BAPG
9/15/2022,2,F22,BAPG
9/18/2022,2,F22,BAPG
9/19/2022,2,F22,BAPG
9/20/2022,2,F22,BAPG
9/21/2022,2,F22,BAPG
9/22/2022,0,F22,BAPG
9/23/2022,1,F22,BAPG
9/24/2022,4,F22,BAPG
9/26/2022,1,F22,BAPG
9/27/2022,2,F22,BAPG
9/28/2022,0,F22,BAPG
9/29/2022,1,F22,BAPG
9/30/2022,1.5,F22,BAPG
10/3/2022,0,F22,BAPG
10/4/2022,0,F22,BAPG
10/5/2022,0,F22,BAPG
10/6/2022,0,F22,BAPG
10/7/2022,1,F22,BAPG
10/8/2022,2,F22,BAPG
10/9/2022,1,F22,BAPG
10/10/2022,3,F22,BAPG
10/11/2022,4,F22,BAPG
10/12/2022,1,F22,BAPG
10/13/2022,1.5,F22,BAPG
10/14/2022,3,F22,BAPG
10/15/2022,4.5,F22,BAPG
10/16/2022,4,F22,BAPG
10/17/2022,1,F22,BAPG
11-May-22,8,S22,BAPG
12-May-22,8,S22,BAPG
13-May-22,8,S22,BAPG
14-May-22,9,S22,BAPG
15-May-22,9.5,S22,BAPG
16-May-22,9,S22,BAPG
17-May-22,6,S22,BAPG
18-May-22,6,S22,BAPG
19-May-22,7.5,S22,BAPG
20-May-22,9.5,S22,BAPG
21-May-22,9,S22,BAPG
22-May-22,12,S22,BAPG
23-May-22,4,S22,BAPG
24-May-22,9,S22,BAPG
25-May-22,8,S22,BAPG
26-May-22,6,S22,BAPG
27-May-22,11,S22,BAPG
28-May-22,7,S22,BAPG
29-May-22,8,S22,BAPG
30-May-22,7,S22,BAPG
31-May-22,7,S22,BAPG
1-Jun-22,7,S22,BAPG
2-Jun-22,10,S22,BAPG
3-Jun-22,8,S22,BAPG
4-Jun-22,9,S22,BAPG
5-Jun-22,8,S22,BAPG
6-Jun-22,9,S22,BAPG
7-Jun-22,8,S22,BAPG
8-Jun-22,8,S22,BAPG
9-Jun-22,8,S22,BAPG
10-Jun-22,10,S22,BAPG
11-Jun-22,8,S22,BAPG
12-Jun-22,10,S22,BAPG
13-Jun-22,11,S22,BAPG
14-Jun-22,5.5,S22,BAPG
19-Jul-22,7,S22,BAPG
20-Jul-22,6,S22,BAPG
21-Jul-22,8,S22,BAPG
22-Jul-22,8,S22,BAPG
23-Jul-22,9,S22,BAPG
24-Jul-22,10,S22,BAPG
25-Jul-22,8,S22,BAPG
26-Jul-22,10,S22,BAPG
27-Jul-22,10,S22,BAPG
28-Jul-22,4,S22,BAPG
29-Jul-22,10,S22,BAPG
30-Jul-22,10,S22,BAPG
31-Jul-22,8,S22,BAPG
1-Aug-22,8,S22,BAPG
2-Aug-22,1.5,S22,BAPG
3-Aug-22,10,S22,BAPG
4-Aug-22,10,S22,BAPG
5-Aug-22,10,S22,BAPG
6-Aug-22,8,S22,BAPG
7-Aug-22,5,S22,BAPG
8-Aug-22,5,S22,BAPG
9-Aug-22,8,S22,BAPG
10-Aug-22,8,S22,BAPG
11-Aug-22,5,S22,BAPG
12-Aug-22,6,S22,BAPG
13-Aug-22,6,S22,BAPG
14-Aug-22,5,S22,BAPG
12-Sep-22,10,F22,BAPG
13-Sep-22,9,F22,BAPG
14-Sep-22,10,F22,BAPG
15-Sep-22,10,F22,BAPG
16-Sep-22,10,F22,BAPG
17-Sep-22,9,F22,BAPG
18-Sep-22,9,F22,BAPG
19-Sep-22,8,F22,BAPG
20-Sep-22,10,F22,BAPG
21-Sep-22,9,F22,BAPG
22-Sep-22,6,F22,BAPG
23-Sep-22,8,F22,BAPG
24-Sep-22,12,F22,BAPG
25-Sep-22,12,F22,BAPG
26-Sep-22,8,F22,BAPG
27-Sep-22,7,F22,BAPG
28-Sep-22,7,F22,BAPG
29-Sep-22,8,F22,BAPG
30-Sep-22,8,F22,BAPG
1-Oct-22,11,F22,BAPG
2-Oct-22,8,F22,BAPG
3-Oct-22,8,F22,BAPG
4-Oct-22,7,F22,BAPG
5-Oct-22,7,F22,BAPG
6-Oct-22,6,F22,BAPG
7-Oct-22,7,F22,BAPG
8-Oct-22,9,F22,BAPG
9-Oct-22,9,F22,BAPG
10-Oct-22,8,F22,BAPG
11-Oct-22,7,F22,BAPG
12-Oct-22,9,F22,BAPG
13-Oct-22,7,F22,BAPG
14-Oct-22,7,F22,BAPG
15-Oct-22,8,F22,BAPG
16-Oct-22,8,F22,BAPG
17-Oct-22,8,F22,BAPG
6/5/2022,2,S22,BAPG
7/5/2022,0,S22,BAPG
8/5/2022,0,S22,BAPG
9/5/2022,0,S22,BAPG
10/5/2022,0,S22,BAPG
11/5/2022,3,S22,BAPG
12/5/2022,1,S22,BAPG
13-05-2022,1,S22,BAPG
14-05-2022,1,S22,BAPG
15-05-2022,2,S22,BAPG
16-05-2022,3,S22,BAPG
17-05-2022,2,S22,BAPG
18-05-2022,4,S22,BAPG
19-05-2022,1,S22,BAPG
20-05-2022,1,S22,BAPG
21-05-2022,1,S22,BAPG
22-05-2022,3,S22,BAPG
23-05-2022,3,S22,BAPG
24-05-2022,1,S22,BAPG
25-05-2022,1,S22,BAPG
26-05-2022,1,S22,BAPG
27-05-2022,1,S22,BAPG
28-05-2022,1,S22,BAPG
29-05-2022,1,S22,BAPG
30-05-2022,1,S22,BAPG
6/9/2022,2,F22,BAPG
7/9/2022,0,F22,BAPG
8/9/2022,0,F22,BAPG
9/9/2022,0,F22,BAPG
10/9/2022,0,F22,BAPG
11/9/2022,3,F22,BAPG
12/9/2022,1,F22,BAPG
13-09-2022,1,F22,BAPG
14-09-2022,1,F22,BAPG
15-09-2022,2,F22,BAPG
16-09-2022,3,F22,BAPG
17-09-2022,2,F22,BAPG
18-09-2022,4,F22,BAPG
19-09-2022,1,F22,BAPG
20-09-2022,1,F22,BAPG
21-09-2022,1,F22,BAPG
22-09-2022,3,F22,BAPG
23-09-2022,3,F22,BAPG
24-09-2022,1,F22,BAPG
25-09-2022,1,F22,BAPG
26-09-2022,1,F22,BAPG
27-09-2022,1,F22,BAPG
28-09-2022,1,F22,BAPG
29-09-2022,1,F22,BAPG
30-09-2022,1,F22,BAPG
1/10/2022,1,F22,BAPG
5/11/2022,5,S22,BAPG
5/12/2022,2,S22,BAPG
5/13/2022,7,S22,BAPG
5/14/2022,7,S22,BAPG
5/15/2022,4,S22,BAPG
5/16/2022,2,S22,BAPG
5/17/2022,2,S22,BAPG
5/18/2022,5,S22,BAPG
5/19/2022,2,S22,BAPG
5/20/2022,4,S22,BAPG
5/21/2022,7,S22,BAPG
5/22/2022,7,S22,BAPG
5/23/2022,2,S22,BAPG
5/24/2022,2,S22,BAPG
5/25/2022,6,S22,BAPG
5/27/2022,5,S22,BAPG
5/28/2022,6,S22,BAPG
5/29/2022,1,S22,BAPG
5/30/2022,7,S22,BAPG
5/31/2022,6,S22,BAPG
6/1/2022,8,S22,BAPG
6/2/2022,7,S22,BAPG
6/3/2022,6,S22,BAPG
6/4/2022,9,S22,BAPG
6/5/2022,8,S22,BAPG
6/6/2022,7,S22,BAPG
6/7/2022,6,S22,BAPG
6/8/2022,7,S22,BAPG
6/9/2022,7,S22,BAPG
6/10/2022,6,S22,BAPG
6/11/2022,2,S22,BAPG
6/12/2022,4,S22,BAPG
6/13/2022,7,S22,BAPG
6/14/2022,6,S22,BAPG
6/15/2022,5,S22,BAPG
6/16/2022,2,S22,BAPG
6/17/2022,4,S22,BAPG
6/18/2022,7,S22,BAPG
6/19/2022,7,S22,BAPG
6/20/2022,2,S22,BAPG
6/21/2022,2,S22,BAPG
6/22/2022,6,S22,BAPG
6/23/2022,5,S22,BAPG
6/24/2022,6,S22,BAPG
6/25/2022,1,S22,BAPG
6/26/2022,7,S22,BAPG
6/27/2022,6,S22,BAPG
6/28/2022,8,S22,BAPG
6/29/2022,6,S22,BAPG
6/30/2022,7,S22,BAPG
7/1/2022,7,S22,BAPG
7/2/2022,6,S22,BAPG
7/3/2022,2,S22,BAPG
7/4/2022,4,S22,BAPG
7/5/2022,7,S22,BAPG
7/6/2022,6,S22,BAPG
7/7/2022,5,S22,BAPG
7/8/2022,2,S22,BAPG
7/9/2022,4,S22,BAPG
7/10/2022,7,S22,BAPG
7/11/2022,7,S22,BAPG
7/12/2022,2,S22,BAPG
7/13/2022,2,S22,BAPG
7/14/2022,6,S22,BAPG
7/15/2022,5,S22,BAPG
7/16/2022,6,S22,BAPG
7/17/2022,2,S22,BAPG
7/18/2022,4,S22,BAPG
7/19/2022,7,S22,BAPG
7/20/2022,6,S22,BAPG
7/21/2022,5,S22,BAPG
7/22/2022,2,S22,BAPG
7/23/2022,4,S22,BAPG
7/24/2022,2,S22,BAPG
7/25/2022,4,S22,BAPG
7/26/2022,7,S22,BAPG
7/27/2022,6,S22,BAPG
7/28/2022,5,S22,BAPG
7/29/2022,2,S22,BAPG
7/30/2022,4,S22,BAPG
7/31/2022,2,S22,BAPG
8/1/2022,4,S22,BAPG
8/2/2022,7,S22,BAPG
8/3/2022,6,S22,BAPG
8/4/2022,5,S22,BAPG
8/5/2022,2,S22,BAPG
8/6/2022,4,S22,BAPG
8/7/2022,2,S22,BAPG
8/8/2022,4,S22,BAPG
8/9/2022,7,S22,BAPG
8/10/2022,6,S22,BAPG
8/11/2022,5,S22,BAPG
8/12/2022,2,S22,BAPG
8/13/2022,4,S22,BAPG
8/14/2022,2,S22,BAPG
8/15/2022,4,S22,BAPG
9/12/2022,4,F22,BAPG
9/13/2022,4,F22,BAPG
9/14/2022,7,F22,BAPG
9/15/2022,5,F22,BAPG
9/16/2022,8,F22,BAPG
9/17/2022,8,F22,BAPG
9/18/2022,8,F22,BAPG
9/19/2022,4,F22,BAPG
9/20/2022,4,F22,BAPG
9/21/2022,7,F22,BAPG
9/22/2022,5,F22,BAPG
9/23/2022,8,F22,BAPG
9/24/2022,8,F22,BAPG
9/25/2022,8,F22,BAPG
9/26/2022,4,F22,BAPG
9/27/2022,4,F22,BAPG
9/28/2022,7,F22,BAPG
9/29/2022,5,F22,BAPG
9/30/2022,7,F22,BAPG
10/1/2022,8,F22,BAPG
10/2/2022,8,F22,BAPG
10/3/2022,4,F22,BAPG
10/4/2022,4,F22,BAPG
10/5/2022,7,F22,BAPG
10/6/2022,5,F22,BAPG
10/7/2022,7,F22,BAPG
10/8/2022,8,F22,BAPG
10/9/2022,8,F22,BAPG
10/10/2022,4,F22,BAPG
10/11/2022,4,F22,BAPG
10/12/2022,7,F22,BAPG
10/13/2022,5,F22,BAPG
10/14/2022,7,F22,BAPG
10/15/2022,8,F22,BAPG
10/16/2022,8,F22,BAPG
10/17/2022,4,F22,BAPG
5/11/2022,2,S22,BAPG
5/12/2022,1,S22,BAPG
5/13/2022,5,S22,BAPG
5/14/2022,8,S22,BAPG
5/15/2022,6,S22,BAPG
5/16/2022,2,S22,BAPG
5/17/2022,4,S22,BAPG
5/18/2022,5,S22,BAPG
5/19/2022,2,S22,BAPG
5/20/2022,6,S22,BAPG
5/21/2022,8,S22,BAPG
5/22/2022,5,S22,BAPG
5/23/2022,2,S22,BAPG
5/24/2022,3,S22,BAPG
5/25/2022,4,S22,BAPG
5/26/2022,2,S22,BAPG
5/27/2022,4,S22,BAPG
5/28/2022,8,S22,BAPG
5/29/2022,6,S22,BAPG
5/30/2022,2,S22,BAPG
5/31/2022,4,S22,BAPG
6/1/2022,6,S22,BAPG
6/2/2022,3,S22,BAPG
6/3/2022,5,S22,BAPG
6/4/2022,7,S22,BAPG
6/5/2022,4,S22,BAPG
6/6/2022,3,S22,BAPG
6/7/2022,3,S22,BAPG
6/8/2022,4,S22,BAPG
6/9/2022,3,S22,BAPG
6/10/2022,8,S22,BAPG
6/11/2022,6,S22,BAPG
6/12/2022,5,S22,BAPG
6/13/2022,3,S22,BAPG
6/14/2022,4,S22,BAPG
7/22/2022,4,S22,BAPG
7/23/2022,6,S22,BAPG
7/24/2022,4,S22,BAPG
7/25/2022,2,S22,BAPG
7/26/2022,3,S22,BAPG
7/27/2022,5,S22,BAPG
7/28/2022,6,S22,BAPG
7/29/2022,3,S22,BAPG
7/30/2022,5,S22,BAPG
7/31/2022,6,S22,BAPG
8/1/2022,8,S22,BAPG
8/2/2022,4,S22,BAPG
8/3/2022,6,S22,BAPG
8/4/2022,3,S22,BAPG
8/5/2022,6,S22,BAPG
8/6/2022,8,S22,BAPG
8/7/2022,6,S22,BAPG
8/8/2022,3,S22,BAPG
8/9/2022,5,S22,BAPG
8/10/2022,8,S22,BAPG
8/11/2022,10,S22,BAPG
9/16/2022,6,F22,BAPG
9/17/2022,4,F22,BAPG
9/18/2022,4,F22,BAPG
9/19/2022,5,F22,BAPG
9/20/2022,4,F22,BAPG
9/21/2022,3,F22,BAPG
9/22/2022,5,F22,BAPG
9/23/2022,4,F22,BAPG
9/24/2022,4,F22,BAPG
9/25/2022,6,F22,BAPG
9/26/2022,5,F22,BAPG
9/27/2022,6,F22,BAPG
9/28/2022,8,F22,BAPG
9/29/2022,6,F22,BAPG
9/30/2022,7,F22,BAPG
10/1/2022,6,F22,BAPG
10/2/2022,5,F22,BAPG
10/3/2022,3,F22,BAPG
10/4/2022,4,F22,BAPG
10/5/2022,6,F22,BAPG
10/6/2022,5,F22,BAPG
10/7/2022,4,F22,BAPG
10/8/2022,3,F22,BAPG
10/9/2022,3,F22,BAPG
10/10/2022,6,F22,BAPG
10/11/2022,4,F22,BAPG
10/12/2022,3,F22,BAPG
10/13/2022,5,F22,BAPG
10/14/2022,6,F22,BAPG
11/5/2022,3,S22,BAPG
12/5/2022,2,S22,BAPG
13-05-2022,1,S22,BAPG
14-05-2022,2,S22,BAPG
15-05-2022,1,S22,BAPG
16-05-2022,1,S22,BAPG
17-05-2022,3,S22,BAPG
18-05-2022,3,S22,BAPG
19-05-2022,1,S22,BAPG
20-05-2022,3,S22,BAPG
21-05-2022,1,S22,BAPG
22-05-2022,2,S22,BAPG
23-05-2022,1,S22,BAPG
24-05-2022,2,S22,BAPG
25-05-2022,4,S22,BAPG
26-05-2022,3,S22,BAPG
27-05-2022,3,S22,BAPG
28-05-2022,2,S22,BAPG
29-05-2022,1,S22,BAPG
30-05-2022,1,S22,BAPG
31-05-2022,2,S22,BAPG
1/6/2022,2,S22,BAPG
2/6/2022,1,S22,BAPG
3/6/2022,3,S22,BAPG
4/6/2022,2,S22,BAPG
5/6/2022,1,S22,BAPG
6/6/2022,1,S22,BAPG
7/6/2022,3,S22,BAPG
8/6/2022,2,S22,BAPG
9/6/2022,4,S22,BAPG
10/6/2022,5,S22,BAPG
11/6/2022,3,S22,BAPG
12/6/2022,1,S22,BAPG
13-06-2022,2,S22,BAPG
14-06-2022,2,S22,BAPG
20-07-2022,1,S22,BAPG
21-07-2022,2,S22,BAPG
22-07-2022,2,S22,BAPG
23-07-2022,0,S22,BAPG
24-07-2022,4,S22,BAPG
25-07-2022,4,S22,BAPG
26-07-2022,2,S22,BAPG
27-07-2022,5,S22,BAPG
28-07-2022,2,S22,BAPG
29-07-2022,1,S22,BAPG
30-07-2022,1,S22,BAPG
31-07-2022,0,S22,BAPG
1/8/2022,4,S22,BAPG
2/8/2022,3,S22,BAPG
3/8/2022,2,S22,BAPG
4/8/2022,0,S22,BAPG
5/8/2022,2,S22,BAPG
6/8/2022,4,S22,BAPG
7/8/2022,0,S22,BAPG
8/8/2022,1,S22,BAPG
9/8/2022,3,S22,BAPG
10/8/2022,0,S22,BAPG
11/8/2022,3,S22,BAPG
12/8/2022,5,S22,BAPG
13-08-2022,3,S22,BAPG
14-08-2022,4,S22,BAPG
15-08-2022,5,S22,BAPG
16-08-2022,3,S22,BAPG
17-08-2022,5,S22,BAPG
12/9/2022,2,F22,BAPG
13-09-2022,3,F22,BAPG
14-09-2022,2,F22,BAPG
15-09-2022,0,F22,BAPG
16-09-2022,2,F22,BAPG
17-09-2022,4,F22,BAPG
18-09-2022,2,F22,BAPG
19-09-2022,1,F22,BAPG
20-09-2022,2,F22,BAPG
21-09-2022,4,F22,BAPG
22-09-2022,3,F22,BAPG
23-09-2022,1,F22,BAPG
24-09-2022,3,F22,BAPG
25-09-2022,2,F22,BAPG
26-09-2022,3,F22,BAPG
27-09-2022,4,F22,BAPG
28-09-2022,4,F22,BAPG
29-09-2022,5,F22,BAPG
30-09-2022,2,F22,BAPG
1/10/2022,3,F22,BAPG
2/10/2022,1,F22,BAPG
3/10/2022,2,F22,BAPG
4/10/2022,3,F22,BAPG
5/10/2022,3,F22,BAPG
6/10/2022,2,F22,BAPG
7/10/2022,3,F22,BAPG
8/10/2022,0,F22,BAPG
9/10/2022,4,F22,BAPG
10/10/2022,3,F22,BAPG
11/10/2022,2,F22,BAPG
12/10/2022,5,F22,BAPG
13-10-2022,2,F22,BAPG
14-10-2022,3,F22,BAPG
15-10-2022,4,F22,BAPG
16-10-2022,0,F22,BAPG
17-10-2022,1,F22,BAPG
18-10-2022,3,F22,BAPG
19-10-2022,0,F22,BAPG
20-10-2022,2,F22,BAPG
21-10-2022,1,F22,BAPG
22-10-2022,2,F22,BAPG
5/11/2022,2,S22,BAPG
5/12/2022,1,S22,BAPG
5/13/2022,5,S22,BAPG
5/14/2022,5,S22,BAPG
5/15/2022,1,S22,BAPG
5/16/2022,2,S22,BAPG
5/17/2022,1,S22,BAPG
5/18/2022,5,S22,BAPG
5/19/2022,1,S22,BAPG
5/20/2022,5,S22,BAPG
5/21/2022,5,S22,BAPG
5/22/2022,1,S22,BAPG
5/23/2022,2,S22,BAPG
5/24/2022,1,S22,BAPG
5/25/2022,2,S22,BAPG
5/26/2022,2,S22,BAPG
5/27/2022,1,S22,BAPG
5/28/2022,5,S22,BAPG
5/29/2022,5,S22,BAPG
5/30/2022,1,S22,BAPG
5/31/2022,2,S22,BAPG
6/1/2022,1,S22,BAPG
6/2/2022,5,S22,BAPG
6/3/2022,1,S22,BAPG
6/4/2022,5,S22,BAPG
6/5/2022,5,S22,BAPG
6/6/2022,1,S22,BAPG
6/7/2022,2,S22,BAPG
6/8/2022,5,S22,BAPG
6/9/2022,1,S22,BAPG
6/10/2022,2,S22,BAPG
6/11/2022,1,S22,BAPG
6/12/2022,5,S22,BAPG
6/13/2022,1,S22,BAPG
6/14/2022,1,S22,BAPG
9/6/2022,2,F22,BAPG
9/7/2022,1,F22,BAPG
9/8/2022,2,F22,BAPG
9/9/2022,2,F22,BAPG
9/10/2022,1,F22,BAPG
9/11/2022,5,F22,BAPG
9/12/2022,5,F22,BAPG
9/13/2022,1,F22,BAPG
9/14/2022,5,F22,BAPG
9/15/2022,5,F22,BAPG
9/16/2022,1,F22,BAPG
9/17/2022,2,F22,BAPG
9/18/2022,1,F22,BAPG
9/19/2022,5,F22,BAPG
9/20/2022,1,F22,BAPG
9/21/2022,2,F22,BAPG
9/22/2022,1,F22,BAPG
9/23/2022,2,F22,BAPG
9/24/2022,1,F22,BAPG
9/25/2022,5,F22,BAPG
9/26/2022,5,F22,BAPG
9/27/2022,1,F22,BAPG
9/28/2022,2,F22,BAPG
9/29/2022,1,F22,BAPG
9/30/2022,5,F22,BAPG
10/1/2022,1,F22,BAPG
10/2/2022,5,F22,BAPG
10/3/2022,5,F22,BAPG
10/4/2022,1,F22,BAPG
10/5/2022,5,F22,BAPG
10/6/2022,5,F22,BAPG
10/7/2022,1,F22,BAPG
May 11th,4,S22,BAPG
May 12th,5,S22,BAPG
May 13th,4,S22,BAPG
May 14th,6,S22,BAPG
May 15th,2,S22,BAPG
May 16th,3,S22,BAPG
May 17th,4,S22,BAPG
May 18th,5,S22,BAPG
May 19th,4,S22,BAPG
May 20th,0,S22,BAPG
May 21st,6,S22,BAPG
May 22nd,2,S22,BAPG
May 23rd,3,S22,BAPG
May 24th,4,S22,BAPG
May 25th,5,S22,BAPG
May 26th,4,S22,BAPG
May 27th,6,S22,BAPG
May 28th,2,S22,BAPG
May 29th,3,S22,BAPG
May 30th,6,S22,BAPG
May 31st,4,S22,BAPG
June 1st,5,S22,BAPG
June 2nd,4,S22,BAPG
June 3rd,6,S22,BAPG
June 4th,2,S22,BAPG
June 5th ,3,S22,BAPG
June 6th,4,S22,BAPG
June 7th,5,S22,BAPG
June 8th,4,S22,BAPG
June 9th,6,S22,BAPG
June 10th,2,S22,BAPG
June 11th,3,S22,BAPG
June 12th,4,S22,BAPG
June 13th,5,S22,BAPG
June 14th,4,S22,BAPG
June 15th,6,S22,BAPG
June 16th,2,S22,BAPG
June 17th,3,S22,BAPG
June 18th,2,S22,BAPG
June 19th,3,S22,BAPG
June 20th,6,S22,BAPG
June 21st,4,S22,BAPG
June 22nd,5,S22,BAPG
June 23rd,4,S22,BAPG
June 24th,6,S22,BAPG
July 21st,5,S22,BAPG
July 22nd,8,S22,BAPG
July 23rd,0,S22,BAPG
July 24th,3,S22,BAPG
July 25th,5,S22,BAPG
July 26th,3,S22,BAPG
July 27th,7,S22,BAPG
July 28th,5,S22,BAPG
July 29th,9,S22,BAPG
July 30th,0,S22,BAPG
July 31st,0,F22,BAPG
Aug 1st,2,F22,BAPG
Aug 2nd,3,F22,BAPG
Aug 3rd,4,F22,BAPG
Aug 4th,3,F22,BAPG
Aug 5th,2,F22,BAPG
Aug 6th,0,F22,BAPG
Aug 7th,2,F22,BAPG
Aug 8th,5,F22,BAPG
Aug 9th,4,F22,BAPG
Aug 10th,2,F22,BAPG
Aug 11th,3,F22,BAPG
Aug 12th,2,F22,BAPG
Aug 13th,0,F22,BAPG
Aug 14th,4,F22,BAPG
Aug 15th,3,F22,BAPG
Aug 16th,6,F22,BAPG
Aug 17th,5,F22,BAPG
Sep 7th,0,F22,BAPG
Sep 8th,2,F22,BAPG
Sep 9th,0,F22,BAPG
Sep 10th,0,F22,BAPG
Sep 11th,0,F22,BAPG
Sep 12th,1,F22,BAPG
Sep 13th,1,F22,BAPG
Sep 14th,2,F22,BAPG
Sep 15th,2,F22,BAPG
Sep 16th,1,F22,BAPG
Sep 17th,1,F22,BAPG
Sep 18th,5,F22,BAPG
